100 Saint Samson Square Balgriffin Dublin 13,600,2019-02-05apartment-share.csv
Tallaght Cross West Tallaght Dublin 24,700,2019-02-05apartment-share.csv
Ballinteer Ballinteer Dublin 16,700,2019-02-05apartment-share.csv
Dargan House Hueston South Quarter Kilmainham Dublin 8,725,2019-02-05apartment-share.csv
102 Rathmines Town Centre Rathmines Dublin 6,850,2019-02-05apartment-share.csv
Ellis Quay Smithfield Dublin 1,820,2019-02-05apartment-share.csv
Claremont Santrycross Ballymun Dublin 9,750,2019-02-05apartment-share.csv
St Pappins Road Glasnevin Dublin 11,460,2019-02-05apartment-share.csv
Rathborne Drive Ashtown Dublin 15,750,2019-02-05apartment-share.csv
Davis Court Thomas Davis Street West Dublin 8,715,2019-02-05apartment-share.csv
Bolton Street Dublin 1,850,2019-02-05apartment-share.csv
Strand Street Great Temple Bar Dublin 2,700,2019-02-05apartment-share.csv
Wilton Place Dublin 2,750,2019-02-05apartment-share.csv
Beechfield Road Ongar Dublin 15,650,2019-02-05apartment-share.csv
The Copse Drumcondra Dublin 3,485,2019-02-05apartment-share.csv
Ballsbridge Gardens Ballsbridge Dublin 4,900,2019-02-05apartment-share.csv
Temple Gardens Northwood Santry Dublin 9,725,2019-02-05apartment-share.csv
Temple Court Northwood Santry Dublin 9,600,2019-02-05apartment-share.csv
Mayor Street Ifsc Dublin 1,1300,2019-02-05apartment-share.csv
Coast Road Clontarf Clontarf Dublin 3,850,2019-02-05apartment-share.csv
Pines Herbert Park Lane Ballsbridge Dublin 4,1200,2019-02-05apartment-share.csv
Chapelgate St. Alphonsius Road Drumcondra Dublin 3,875,2019-02-05apartment-share.csv
4 The Fairways Newlands Manor Clondalkin Dublin 22,650,2019-02-05apartment-share.csv
Main Street Clongriffin Dublin 13,625,2019-02-05apartment-share.csv
Finn Street Dublin 7,600,2019-02-05apartment-share.csv
Hollywoodrath Hollystown Dublin 15,600,2019-02-05apartment-share.csv
Harcourt Green Dublin 2,1250,2019-02-05apartment-share.csv
Sarsfield Road 53 Inchicore Dublin 8,380,2019-02-05apartment-share.csv
Reuben Street Dublin 8,750,2019-02-05apartment-share.csv
Reuben Street Dublin 8,450,2019-02-05apartment-share.csv
Bushy Park House Terenure Co. Dublin,985,2019-02-05apartment-share.csv
Spencer Dock Ifsc Dublin 1,1000,2019-02-05apartment-share.csv
Parnell Street Dublin 1,400,2019-02-05apartment-share.csv
Spindrift Avenue Ashtown Dublin 15,750,2019-02-05apartment-share.csv
Tramyard Apartment Inchicore Dublin 8,750,2019-02-05apartment-share.csv
68 Jervis Street Dublin 1,600,2019-02-05apartment-share.csv
North Circular Road Dublin 7,950,2019-02-05apartment-share.csv
Cedar Brook Avenue Cherry Orchard Dublin 22,600,2019-02-05apartment-share.csv
Holywell Swords Co. Dublin,550,2019-02-05apartment-share.csv
8 Martello Wood Strand Road Sandymount Sandymount Dublin 4,1000,2019-02-05apartment-share.csv
Lower Gardiner Street Dublin 1,440,2019-02-05apartment-share.csv
Block 5 Annally Grove,550,2019-02-05apartment-share.csv
Synnot Row Phibsborough Dublin 7,600,2019-02-05apartment-share.csv
11 Cranmer Place Ballsbridge Dublin 4,1050,2019-02-05apartment-share.csv
Clarinda Court Clarinda Park West Dun Laoghaire Co. Dublin,1400,2019-02-05apartment-share.csv
Corn Mill Row 9 Drumcondra Dublin 3,600,2019-02-05apartment-share.csv
35 Parnell Street Dublin 1,1000,2019-02-05apartment-share.csv
Bushy Park House Terenure Dublin 6,1035,2019-02-05apartment-share.csv
Lansdowne Gate Lansdowne Valley Long Mile Road Drimnagh Dublin 12,600,2019-02-05apartment-share.csv
Kings Court Parnell Street Dublin 1,780,2019-02-05apartment-share.csv
Parnell Street Dublin 1,700,2019-02-05apartment-share.csv
The Dickens The Gasworks Barrow Street Dublin 4,1200,2019-02-05apartment-share.csv
Hampton Lodge Grace Park Road Drumcondra Dublin 9,750,2019-02-05apartment-share.csv
Corn Exchange Pl Dublin 2,1140,2019-02-05apartment-share.csv
Seascape 366 Clontarf Road Clontarf Dublin 3 Clontarf Dublin 3,1100,2019-02-05apartment-share.csv
Meadow Court Blackrock Co. Dublin,950,2019-02-05apartment-share.csv
66 South Great Georges St Dublin 2,1000,2019-02-05apartment-share.csv
59 Temple Gardens Northwood Santry Dublin 9,1000,2019-02-05apartment-share.csv
Rathborne Drive Ashtown Dublin 15,550,2019-02-05apartment-share.csv
Block B Windmill Lane Dublin 2,460,2019-02-05apartment-share.csv
Finnstown Hall Haydens Lane Esker South Lucan Co. Dublin,700,2019-02-05apartment-share.csv
Mayston Court Finglas Dublin 11,750,2019-02-05apartment-share.csv
60 Terenure Road East Rathgar Dublin 6,800,2019-02-05apartment-share.csv
The William Bligh Grand Canal Dock Dublin 4,1175,2019-02-05apartment-share.csv
34 Hybreasal House South Circular Road Kilmainham Dublin 8,925,2019-02-05apartment-share.csv
9 Stocking Well Wood Knocklyon Dublin 16,400,2019-02-05apartment-share.csv
Blackthorn Hill Close Rathcoole Co. Dublin,550,2019-02-05apartment-share.csv
104 Gleann Na Ri Cabinteely Dublin 18,650,2019-02-05apartment-share.csv
Willbrook House Ranelagh Dublin 6,840,2019-02-05apartment-share.csv
The Orchard Lucan Lucan Co. Dublin,750,2019-02-05apartment-share.csv
Fort Otsman Crumlin Dublin 12,800,2019-02-05apartment-share.csv
Hyde Court Townsend Street Dublin 2,650,2019-02-05apartment-share.csv
4 The Paddocks Square Lucan Co. Dublin,500,2019-02-05apartment-share.csv
Steelworks Foley St Dublin 1,1000,2019-02-05apartment-share.csv
Dalriada Close Knocklyon Dublin 16,700,2019-02-05apartment-share.csv
Ballintyre Ballinteer Dublin 16,550,2019-02-05apartment-share.csv
19 Torquay Castle Court Kilgobbin Wood Sandyford Dublin 18,700,2019-02-05apartment-share.csv
Glenn Ribh Lusk Co. Dublin,400,2019-02-05apartment-share.csv
Skerries Town Skerries Co. Dublin,1600,2019-02-05apartment-share.csv
Upper Sherrard Street Dublin 1,1200,2019-02-05apartment-share.csv
T Smithfield Dublin 7,800,2019-02-05apartment-share.csv
Thornberry Square Blanchardstown Dublin 15,600,2019-02-05apartment-share.csv
Carrigmore Court Citywest Co. Dublin,650,2019-02-05apartment-share.csv
18 Thornfield Square Clondalkin Dublin 22,750,2019-02-05apartment-share.csv
Portobello Harbour Grove Road Rathmines Dublin 6,900,2019-02-05apartment-share.csv
Watermill Road Raheny Dublin 5,875,2019-02-05apartment-share.csv
Temple Court Northwood. Santry Dublin 9,650,2019-02-05apartment-share.csv
Martin'S Row The Island Chapelizod Dublin 20,800,2019-02-05apartment-share.csv
Northwood Avenue Santry Dublin 9,750,2019-02-05apartment-share.csv
Windmills Hanover Quay Dublin 2,450,2019-02-05apartment-share.csv
91 The Richmond Smithfield Dublin 7,450,2019-02-05apartment-share.csv
Main Street Swords Co. Dublin,850,2019-02-05apartment-share.csv
Old Distillery Apartments North Anne'S Street Dubl Smithfield Dublin 1,625,2019-02-05apartment-share.csv
Collegefort Castleknock Dublin 15,700,2019-02-05apartment-share.csv
124 Drumcondra Road Upper Drumcondra Dublin 9,600,2019-02-05apartment-share.csv
16 Kings Inns Street Dublin 1,900,2019-02-05apartment-share.csv
Saint Augustine Street Dublin 8,650,2019-02-05apartment-share.csv
The Richmond North Brunswick St Smithfield Dublin 1,900,2019-02-05apartment-share.csv
Gallery Quay Hanover Quay Dublin 2,870,2019-02-05apartment-share.csv
Hampton Lodge Grace Park Road Drumcondra Dublin 9,725,2019-02-05apartment-share.csv
Castlemill Hamlet Lane Balbriggan Co. Dublin,600,2019-02-05apartment-share.csv
Bushy Park House Templeogue Road Terenure Dublin 6,850,2019-02-05apartment-share.csv
Castleforbes North Wall Dublin 1,1050,2019-02-05apartment-share.csv
Dock Mill Barrow Street Dublin 4,1050,2019-02-05apartment-share.csv
11 Main Street Clongriffin Dublin 13,700,2019-02-05apartment-share.csv
48C Horan Hall Belgard Square Apartment Tallaght Dublin 24,800,2019-02-05apartment-share.csv
Camac Way Kilmainham Dublin 8,800,2019-02-05apartment-share.csv
5A Dolphins Barn Street Rialto Dublin 8,370,2019-02-05apartment-share.csv
Traders Wharf Ushers Quay Dublin 8,950,2019-02-05apartment-share.csv
Mayeston Hall Finglas St Margaret'S Dublin 11,650,2019-02-05apartment-share.csv
Beacon South Quarter Blackthorn Sandyford Dubli Sandyford Dublin 18,830,2019-02-05apartment-share.csv
Kirkpatrick House Spencer Dock Ifsc Dublin 1,800,2019-02-05apartment-share.csv
Thornfield Square Clondalkin Dublin 22,650,2019-02-05apartment-share.csv
Block A Blackhall Square North King Street Smithfield Dublin 7,420,2019-02-05apartment-share.csv
Bakers Yard Portland Street North Dublin 1,860,2019-02-05apartment-share.csv
The Lighthouse Apartments The Lighthouse Apartments Church Road East Wall Dublin 3,875,2019-02-05apartment-share.csv
Northumberland Place Dublin 1,480,2019-02-05apartment-share.csv
Cedar Place Ridgewood Swords Co. Dublin,730,2019-02-05apartment-share.csv
9 The Crescent Carrickmines Green Carrickmines Dublin 18,800,2019-02-05apartment-share.csv
Brunswick Street North Smithfield Co. Dublin,1100,2019-02-05apartment-share.csv
Obelisk Ave St Augustine'S Park Stillorgan Co. Dublin,575,2019-02-05apartment-share.csv
South Circular Road Dublin 08 Dublin 8,450,2019-02-05apartment-share.csv
23 The Park Larch Hill Santry Dublin 9,660,2019-02-05apartment-share.csv
